PreviousSalePrice,PropertyTaxRate,SquareFootage,BackyardSpace,AgeOfHome,IsLuxury,Floors,Fireplace_Yes,Garage_Yes,Price
459223.766,1.19,1227.38,516.62,13.71,1,1,True,True,538335.1467
372149.3482,1.13,1092.07,476.54,10.36,1,1,False,False,345985.2698
71959.48995,1.85,550.0,422.75,32.67,0,1,False,True,158916.1659
335756.4306,2.11,939.53,308.58,58.02,1,1,False,False,466152.7444
68378.91895,1.15,550.0,448.54,97.74,0,1,False,False,150183.814
152379.8568,0.99,550.0,317.27,7.01,0,1,False,True,180759.8499
321654.8021,1.73,930.25,755.24,46.67,0,1,True,False,243698.2698
123213.8792,1.6,1078.68,318.63,46.9,0,1,False,True,177035.7517
313996.1021,1.67,1463.68,953.69,25.46,0,1,False,False,340195.1566
118721.3214,2.38,1312.45,254.48,52.27,0,1,False,False,178337.6542
159941.2371,1.32,956.98,120.84,10.64,0,1,False,True,161039.2134
270707.5242,0.92,805.18,949.4,20.4,0,1,False,False,229305.9829
476132.221,2.25,842.69,21.99,28.77,0,1,False,False,318042.4425
313706.2967,2.3,2046.61,499.5,35.69,1,2,True,False,375931.0308
194147.0398,1.33,1638.78,893.49,66.96,1,1,False,False,318697.4162
435374.5837,2.04,1361.08,932.45,116.42,1,1,True,False,331432.4774
537732.1574,0.95,1364.59,89.46,57.09,0,1,False,True,470665.0211
72731.99231,1.79,554.58,241.76,38.4,0,1,False,True,167086.2464
479975.434,2.18,1530.98,766.39,63.55,1,1,True,False,773888.7987
327684.3831,1.64,1070.0,729.15,69.59,1,1,False,False,442788.154
450738.5086,2.13,1811.82,423.66,31.67,1,2,False,False,631312.376
499105.8884,1.75,1339.86,547.11,47.76,1,1,True,False,591424.2005
315535.8507,1.36,550.0,473.24,47.87,0,1,True,False,268744.0295
358532.1623,1.25,1538.64,855.67,69.81,0,1,False,False,391493.9671
453318.2573,1.62,763.08,259.31,19.38,1,1,True,False,436583.3912
337728.0077,1.78,907.52,288.04,12.24,0,1,False,False,277389.5276
132745.7894,2.66,550.0,272.49,133.32,0,1,False,False,170595.5044
50795.8391,1.13,550.0,698.45,11.49,0,1,False,False,122464.2327
290575.371,1.93,1305.82,347.3,15.75,0,1,False,True,269349.8726
71083.97929,0.83,579.63,995.91,52.48,0,1,False,False,164510.3087
216068.0615,1.26,1376.19,25.85,32.43,0,1,False,False,256747.0528
186561.027,0.99,652.06,468.82,76.46,0,1,True,True,258971.5503
88964.78316,1.0,550.0,385.94,22.54,0,1,False,True,128945.4664
297766.4618,0.78,1210.5,1246.73,69.62,1,1,False,False,283060.7469
374149.5865,2.28,1421.46,87.38,61.86,1,1,False,True,339524.9233
377298.0136,1.15,993.33,16.87,18.18,1,1,False,False,417684.3441
125982.1817,2.17,869.17,46.42,63.39,0,1,False,False,167211.8767
412197.5262,1.07,1460.44,169.38,61.51,1,1,True,False,654180.6485
664155.5827,1.92,1770.71,433.66,7.51,1,1,False,False,333958.8451
375487.8369,1.14,896.81,501.62,36.43,1,1,False,True,430310.8257
291091.8731,2.22,886.35,383.8,26.97,1,1,False,False,367298.9169
446460.9746,0.98,1372.23,512.42,3.61,1,1,False,False,377279.207
468856.5017,1.29,2073.56,658.55,2.51,1,2,False,True,312772.7632
470932.6598,1.56,943.89,463.69,25.75,0,1,False,False,446075.8762
394315.6397,1.66,2336.4,57.32,41.32,1,1,True,True,372049.4141
76514.14433,1.82,550.0,402.31,53.75,0,2,False,True,136459.9782
336878.1752,0.93,550.0,32.17,90.33,1,1,True,True,314277.9998
348387.6751,1.81,1212.22,479.64,48.11,1,2,False,False,452624.6154
147906.1628,2.16,550.0,673.1,36.74,0,1,False,True,201890.2908
721782.3051,1.57,1502.44,1045.11,52.0,1,1,False,False,898733.2881
64037.52255,2.19,1384.97,699.9,70.86,0,2,False,False,168483.329
198375.8915,2.11,1409.85,671.34,30.43,1,1,True,False,288443.5405
160536.5197,1.49,671.79,325.32,9.45,1,2,False,False,286754.0923
421381.2156,1.56,978.99,659.92,29.76,1,1,False,True,357079.6137
424877.3385,2.0,768.34,437.5,58.24,0,1,False,False,269009.5188
84620.08278,1.66,550.0,672.37,32.3,0,1,True,False,210645.6183
135218.8964,1.8,550.0,255.07,20.21,0,1,True,False,151227.593
206307.3224,1.69,995.87,108.22,7.32,1,1,False,False,317209.8854
200715.5873,0.69,877.78,953.4,41.11,0,1,True,False,158572.374
284874.4342,1.4,1230.48,16.45,19.58,0,1,False,False,197193.796
11210.41743,1.78,550.0,57.27,36.95,0,2,False,True,95067.28153
174929.0541,1.74,1255.65,711.58,46.23,0,1,False,False,201989.3311
328938.8752,1.3,1346.33,217.76,144.91,1,1,False,True,364695.618
508513.1038,1.54,550.0,261.13,49.37,1,1,False,False,386169.5096
271248.5677,2.65,1486.85,117.67,62.93,1,1,True,False,365276.7021
173011.4145,0.98,1063.8,72.32,104.61,0,1,False,True,167927.7775
93705.0841,1.32,550.0,586.28,75.75,0,1,False,False,179209.2624
281592.5064,0.84,1243.58,389.21,49.28,0,1,True,False,230578.9288
489728.4116,1.73,1466.08,314.2,53.19,1,1,False,False,459692.6221
232076.8581,2.17,1325.42,461.52,22.76,1,2,True,True,304321.73
507541.1609,1.43,1627.28,681.23,27.34,1,2,False,True,394010.6991
608876.63,1.34,1270.65,91.09,67.25,1,2,False,False,630878.4614
113184.446,0.81,663.49,455.37,66.77,0,1,True,True,150480.8039
14373.55733,1.35,550.0,843.15,1.9,1,2,False,True,106924.3224
438286.406,1.39,1302.16,725.26,15.69,1,1,False,False,546651.7415
312651.6828,2.98,1114.3,821.15,16.89,1,1,False,False,285175.2294
320729.6216,1.9,986.07,71.57,141.09,0,1,False,True,233002.9048
381900.3685,1.17,623.86,133.06,24.32,1,1,False,True,419966.6879
126645.2457,1.32,550.0,874.96,79.61,0,1,False,False,246305.3703
149673.2093,1.17,550.0,239.61,4.34,0,1,False,False,176180.2675
593371.5316,1.51,1488.74,497.92,63.85,1,1,False,True,610665.3734
28701.33948,0.94,594.91,645.44,14.38,0,1,False,False,111848.1471
948662.6347,1.92,550.0,273.64,11.47,1,1,True,False,551289.4411
568331.3565,1.7,1745.79,308.21,67.07,1,1,False,False,447877.4851
287647.0584,1.45,1303.24,354.73,43.6,1,2,False,False,360551.2605
121212.409,1.09,550.0,1158.81,64.04,1,1,False,True,242922.689
210464.2228,2.05,992.53,505.11,56.51,1,2,False,False,332437.6919
155361.0485,1.3,550.0,286.94,28.7,0,1,False,True,274219.2224
218166.8716,0.53,559.86,216.52,105.43,0,2,True,True,199614.6079
433425.1689,2.25,1083.43,514.85,20.74,1,1,True,True,338005.573
136190.8982,1.92,693.18,132.85,67.33,1,1,True,False,184652.8351
162732.8489,1.41,740.01,375.97,90.17,0,2,False,False,242627.3715
524467.4484,1.69,1965.06,438.83,120.75,1,1,True,True,404266.6567
588706.1492,1.28,1581.99,971.33,73.96,1,1,True,False,528857.2625
8919.858238,1.76,564.44,667.33,7.11,0,1,True,False,92151.74651
40052.38049,1.67,836.51,42.75,56.19,0,1,False,False,117301.2525
268460.7971,1.46,550.0,575.87,8.19,0,1,False,False,382171.5594
6299.684761,1.78,570.95,430.1,36.46,1,2,True,True,97658.68326
209999.7907,1.87,550.0,655.46,18.21,0,1,False,False,191719.6633
455609.4892,1.24,1472.7,254.82,27.75,0,1,False,False,226005.4513
316268.0095,1.73,1116.34,438.81,31.53,0,1,False,False,260675.9106
530541.6981,1.09,1467.33,153.22,37.99,1,1,False,True,518293.9497
431935.4781,2.76,802.63,973.78,84.2,1,2,False,False,429941.2795
281459.367,1.22,1608.13,751.05,37.3,0,2,False,True,265916.5792
216815.3538,0.49,851.0,807.35,50.86,1,1,True,True,309108.6326
316544.8857,1.07,1077.72,161.23,57.15,1,1,False,True,327234.4101
61887.77489,2.36,1329.87,87.85,47.96,0,1,False,False,119443.0763
410803.8628,1.22,1524.6,692.77,7.79,1,1,False,True,382061.9295
81668.28711,1.02,550.0,290.28,5.79,1,1,False,False,172692.171
241836.3837,0.61,1017.24,640.04,105.65,0,1,True,False,255620.1138
118643.5641,0.74,647.66,367.76,19.34,0,1,False,False,148845.0637
23740.46639,1.32,550.0,371.01,116.36,0,2,True,False,105757.9411
117076.4938,2.01,1117.44,654.84,84.53,0,2,False,False,150575.7395
596973.396,1.21,1226.31,214.73,59.93,1,1,False,False,552338.3594
263801.7099,1.66,759.25,814.23,37.33,0,1,False,False,395658.2952
240194.2391,1.36,682.56,356.64,41.7,0,2,True,True,222065.2125
41672.59779,2.18,550.0,383.09,60.41,0,1,False,False,129581.9276
51804.53577,1.02,550.0,351.87,46.36,0,1,True,False,136062.8211
333195.2274,0.02,1330.19,1112.81,53.99,0,1,True,False,253823.7214
1053084.133,0.87,1586.43,356.56,22.57,1,1,False,True,432756.0642
74144.29576,0.57,683.26,584.54,61.99,0,1,False,False,203461.3509
358373.0488,1.81,1089.88,609.84,53.27,1,2,False,False,383798.3606
453321.3222,1.68,1417.61,91.86,97.97,1,1,False,True,465816.6986
154364.4105,1.67,1320.89,572.21,55.24,1,1,False,True,249773.6916
463829.3102,0.66,1523.56,665.9,68.25,1,1,False,True,380782.1881
204579.1719,2.28,709.62,100.66,7.95,0,1,False,True,176426.4574
602529.484,0.89,1273.03,525.41,69.36,1,1,False,False,653440.5314
187155.9021,1.64,1053.33,377.9,71.5,1,1,True,False,222404.4952
378594.832,2.32,1681.58,476.95,27.82,1,2,True,False,606218.4322
175721.8305,1.82,550.0,68.17,46.67,0,1,False,False,208975.1804
110151.335,1.27,723.76,503.45,35.17,0,1,True,False,150876.3169
273611.5345,1.56,1774.08,522.48,12.35,1,1,False,True,363914.6366
47219.46338,1.88,1536.79,551.39,103.95,0,2,False,False,153280.776
301336.8312,1.49,1238.53,427.79,90.67,1,1,False,False,502951.2248
299388.7662,1.86,550.0,110.97,49.12,1,1,False,False,459321.3611
315697.6635,1.68,1328.21,395.87,53.8,1,2,False,False,407863.0369
173972.1023,1.5,932.66,817.34,23.4,0,1,False,False,232133.557
290762.1719,1.25,828.57,56.21,16.03,0,2,True,False,205391.0143
111433.2985,2.0,550.0,173.52,84.68,0,1,False,True,163677.9423
104044.4457,1.2,550.0,441.69,51.23,0,1,False,True,221057.889
388460.3769,0.3,2170.18,223.46,50.89,1,1,False,False,354961.7707
235214.6563,1.35,938.79,1207.74,23.95,1,1,False,False,387762.1979
49221.70676,1.78,682.66,549.44,115.33,0,1,False,False,114655.3387
257393.4347,2.1,550.0,258.23,64.94,0,1,False,True,163370.4662
281745.7992,0.94,550.0,271.0,140.89,0,1,False,False,242583.861
160419.296,0.42,826.35,667.2,52.03,0,2,False,False,167546.7668
45230.61004,1.51,550.0,766.08,103.67,0,1,False,False,125908.1015
400679.0379,1.57,1183.87,500.16,9.48,0,1,False,False,437886.321
513025.8891,0.79,1433.84,96.84,48.04,1,1,False,False,792692.2739
155458.3273,1.6,891.48,452.06,37.03,0,2,False,False,172778.1646
222234.5043,1.79,550.0,550.62,9.94,0,1,False,False,239657.1267
770650.5756,1.65,1663.43,939.55,2.29,1,1,True,False,874387.1896
177524.7118,2.24,1572.19,278.54,90.82,0,1,False,False,168852.6152
749603.6028,1.19,1837.05,449.08,39.93,0,2,True,False,680561.3817
340207.749,1.93,1635.34,640.43,23.25,1,1,False,False,374415.8652
255766.0327,1.16,732.98,646.2,67.49,0,1,False,True,180489.4816
11349.47044,1.75,550.0,885.91,2.5,0,2,False,False,103436.2248
236417.3276,1.11,550.0,46.72,39.2,0,1,False,False,252942.5077
216122.1748,0.92,1188.27,520.48,68.48,0,1,False,False,230880.5805
50404.94795,1.85,667.55,635.72,18.54,0,1,False,False,118774.584
230520.8829,1.43,550.0,585.06,30.59,0,1,False,False,190229.8273
15959.44115,1.87,1262.83,708.0,86.7,0,1,True,False,111529.805
315186.6074,1.78,1275.86,509.48,27.2,1,1,False,False,463631.9513
594943.5152,1.25,2054.95,734.76,64.74,1,1,False,True,538568.7553
332910.2258,1.58,550.89,174.12,3.5,1,1,False,False,377781.3912
364045.8181,1.38,1682.91,362.53,99.33,1,1,True,False,484526.5342
155144.7956,1.53,823.7,736.53,47.53,0,1,False,False,207331.9679
88357.67291,2.24,676.56,552.24,12.6,0,1,False,False,183050.1678
105986.9478,0.46,550.0,889.16,11.62,0,1,False,False,163088.29
80249.68749,0.99,726.25,356.7,40.62,0,1,False,True,145468.7412
477867.2308,1.48,1262.21,763.11,3.44,1,2,False,True,572351.0022
133502.645,1.43,550.0,406.55,70.34,0,1,True,False,214522.3518
295321.6701,0.61,1839.78,970.42,46.37,0,1,False,False,277613.6908
140274.0193,2.54,550.0,336.71,2.48,0,1,False,False,140480.1178
298864.8568,1.58,1579.89,646.67,41.33,0,1,False,False,257701.0525
189771.7778,1.31,907.53,748.6,25.9,0,1,False,False,216799.6083
381546.7732,1.24,550.0,560.7,62.68,1,1,True,False,364078.4836
707527.637,1.7,1328.23,782.75,23.34,1,1,False,False,762685.9792
94538.71523,2.98,755.85,470.39,4.15,0,1,False,False,184261.1924
339885.6723,0.86,1317.5,169.35,25.79,1,1,True,True,443293.6067
353381.6915,1.28,1065.43,849.67,78.26,1,1,False,False,308517.5187
659373.1583,1.92,1188.75,463.68,121.67,1,1,False,False,310057.0766
314188.3044,2.03,1725.96,247.68,45.07,1,1,False,True,504948.6069
625739.7385,2.1,1655.84,308.0,18.33,1,2,False,True,368884.3212
470563.7363,1.77,1048.34,1239.55,40.77,1,1,False,False,462194.2771
773911.3778,0.87,1352.5,379.43,44.47,1,2,True,False,336680.2021
136645.7735,2.18,798.96,618.83,30.34,1,1,True,False,151368.1563
83017.64775,1.25,1060.34,256.31,55.53,1,1,True,True,168112.9189
361002.8213,1.25,1173.95,677.96,54.4,0,1,True,True,248630.6713
230441.3225,1.31,718.51,562.48,5.8,1,2,True,False,346686.6221
442676.7248,1.39,1774.97,799.75,32.31,1,1,False,True,388014.5042
80930.69969,0.77,550.0,603.4,2.46,1,1,False,False,165832.1784
146897.5092,1.43,550.0,325.59,16.7,0,1,False,True,154400.7525
45912.08614,0.96,553.43,200.64,73.15,0,1,False,False,111116.4823
189652.6337,1.19,793.9,254.51,72.56,0,1,False,False,173076.6515
143387.0105,0.93,678.06,383.89,27.09,0,1,False,True,169416.882
314508.3261,0.81,1056.76,231.74,50.78,1,1,False,False,463283.0445
617016.0903,0.59,1632.41,919.8,53.75,1,2,False,False,425369.7452
359935.2467,1.57,763.68,769.51,2.8,1,1,True,False,314184.2177
773671.1855,1.75,1300.81,1173.01,121.61,1,1,False,True,687739.1966
387140.7155,0.91,949.38,908.91,2.19,1,1,False,False,407825.9763
75602.11323,0.82,596.69,510.99,21.49,0,1,False,False,157955.0427
614291.1487,0.84,1377.9,758.06,12.29,1,2,False,False,733103.4288
74483.78523,2.07,550.0,420.08,45.3,0,1,False,False,173719.3748
492428.1794,1.1,1415.76,880.55,117.42,1,1,False,True,416898.1012
264237.169,1.51,1954.21,25.96,32.93,0,2,False,False,261807.1939
441982.9801,0.6,1430.63,567.16,56.67,0,1,True,False,364452.1361
366826.1634,1.24,1115.24,852.38,29.12,1,1,False,True,525813.4096
358465.3818,1.76,1223.21,318.94,61.26,1,1,False,True,410773.7438
270928.2453,1.68,1115.74,363.84,52.99,1,1,False,False,241794.3257
294165.5806,1.15,981.54,604.13,62.37,1,1,False,False,352291.6793
665018.5383,1.53,1375.85,586.85,60.77,1,2,False,False,470823.9488
516560.841,2.91,1476.57,711.54,55.25,1,1,False,False,527517.4762
252051.5679,2.04,1064.35,176.48,116.26,1,2,False,True,323195.0317
163324.8926,2.53,1501.64,357.38,26.09,0,1,False,True,221468.3481
629918.6479,2.28,1031.45,355.85,44.06,1,1,False,False,544573.6443
230580.4248,1.44,1413.38,380.84,39.59,0,1,False,False,198687.8753
309291.6366,1.85,1273.14,1115.4,12.27,0,1,False,False,269688.4728
428746.7501,1.83,1224.48,675.1,34.3,1,1,False,False,422939.493
290300.5712,1.8,550.0,592.31,74.28,1,2,False,False,290806.1083
81994.96269,1.99,601.72,651.21,133.43,0,1,False,False,127225.9931
165592.7666,2.61,550.0,322.77,30.58,0,1,False,False,197044.3929
73256.756,0.72,1106.95,593.5,12.23,0,2,False,True,121928.5813
100840.0405,2.4,896.07,221.12,67.63,1,1,True,True,157667.7423
253822.4023,1.48,855.57,628.18,90.0,1,1,True,False,301884.9593
136861.488,1.62,1030.2,820.95,39.24,0,1,False,False,209866.2322
306216.8371,1.61,995.76,132.59,33.69,1,1,False,True,355873.0695
403851.4877,2.36,1707.24,1155.6,33.05,1,1,False,True,314212.8878
547112.6217,1.19,852.81,336.31,4.34,0,2,True,True,312105.731
59072.23737,1.26,1019.29,213.36,44.75,0,2,False,False,127203.659
193927.5632,1.17,911.59,289.95,69.3,0,2,False,False,246222.2364
578832.7929,1.43,1038.3,1066.03,133.01,1,1,False,True,279896.2587
386701.8022,1.63,897.6,567.27,30.06,1,2,False,False,297866.4092
325761.3146,1.85,1966.16,372.11,3.39,0,1,False,True,206191.2904
402786.3073,1.62,1498.97,654.91,41.69,1,1,False,False,220819.4242
42451.65761,1.52,579.44,511.53,46.21,0,1,False,False,126781.413
221897.7729,2.16,800.65,924.14,75.68,0,1,False,False,203330.5476
639221.7557,2.01,1377.31,505.29,36.77,0,1,False,True,271793.6411
128237.968,2.02,666.73,658.54,28.32,0,1,False,True,184681.2764
19588.73288,1.99,550.0,76.17,94.45,0,2,True,False,126945.9536
563649.7637,1.16,2122.41,68.76,15.19,1,1,False,False,838651.0995
447897.5216,1.09,1647.02,416.46,8.19,1,1,True,False,284664.4704
674243.2779,1.03,1408.84,451.37,15.97,1,1,False,False,325302.9332
64456.56828,1.51,1002.88,1017.57,90.51,0,1,True,False,132997.0632
285602.9024,1.3,1150.13,112.35,56.49,1,1,False,True,358135.5706
302318.3693,1.28,1418.41,883.36,35.32,1,1,True,False,401205.3247
264033.6986,1.3,836.16,122.89,8.51,1,1,False,False,370193.4112
533195.0276,1.73,1231.79,450.69,4.62,1,1,True,True,669952.9768
520892.677,1.43,550.0,883.35,98.99,0,2,False,False,259723.8412
156523.696,0.87,550.0,434.72,14.09,0,1,False,False,182456.2896
487644.0243,1.92,1479.39,538.78,44.26,0,1,False,False,435482.2208
144328.0069,1.91,1013.51,689.68,64.82,0,1,False,False,274113.6555
543892.3318,1.94,868.5,93.81,52.24,1,1,False,True,418899.9362
648597.1414,1.15,1257.46,947.12,17.86,1,1,False,False,472464.2443
419672.9771,1.33,1138.02,624.6,70.5,1,1,True,False,381030.2686
314299.657,2.14,1054.97,256.4,12.75,1,2,False,True,402047.1652
264211.6154,1.27,1811.78,491.15,56.01,0,1,False,False,271802.8822
299958.1156,0.89,550.0,948.0,59.07,0,1,False,False,254020.7906
253981.398,2.05,707.34,571.86,34.98,1,1,True,True,444412.2556
176048.9069,1.17,713.4,560.47,51.37,0,1,False,False,228650.8296
124167.1582,1.92,673.11,812.29,41.15,0,1,False,True,166591.1252
139408.7295,1.3,550.0,187.18,5.15,0,2,True,False,217705.6329
345478.1975,0.88,1170.65,284.49,51.77,1,1,False,True,316806.0808
200088.7321,2.04,1015.91,158.02,47.25,1,1,True,False,315696.835
681644.3535,0.18,937.88,491.91,10.5,0,2,True,False,257055.2759
86752.74501,1.79,550.0,687.41,29.25,0,1,False,False,122880.1573
4531.988606,0.65,650.59,889.26,5.2,0,1,True,True,99926.50041
92819.1076,2.0,550.0,423.64,10.81,0,1,True,True,200405.0955
507162.5153,0.93,1750.73,682.49,48.23,1,1,False,True,468255.0969
241890.0597,1.25,1672.39,92.0,15.96,0,1,False,False,272679.2009
45286.14571,1.64,961.1,296.34,72.6,0,1,False,False,108440.3348
561957.3974,1.42,1954.7,456.4,111.8,1,1,False,False,281318.7199
379079.4811,1.83,1458.01,360.62,94.43,1,1,False,False,517017.3736
283349.4182,1.23,1201.45,859.44,89.86,1,1,False,True,363401.9223
73689.14401,1.26,591.05,609.33,58.93,0,1,True,True,176540.0897
755423.1728,1.41,1044.97,672.27,52.31,1,1,False,False,459577.1829
270284.0126,2.28,808.5,130.41,63.87,1,2,True,False,353589.8626
381845.5453,1.77,1920.34,972.2,21.24,1,1,False,True,573920.1164
350382.3354,1.85,1528.82,624.83,26.67,1,1,True,True,322009.8981
162463.8362,1.29,1046.87,296.7,40.57,1,2,False,True,284255.1623
88151.93254,1.39,550.0,15.38,110.45,0,1,True,False,136659.4539
60679.20686,1.86,748.2,662.73,44.64,0,1,True,False,118991.8266
79547.80752,2.1,876.96,340.06,44.25,1,1,False,False,117948.9736
41154.61448,1.12,857.34,346.52,46.16,0,1,True,False,115969.8443
261793.2825,1.45,1937.42,569.13,40.53,1,2,False,False,314630.9598
357411.7218,1.84,1399.45,951.7,50.91,1,1,False,False,367857.0917
330812.6765,1.26,724.62,864.6,34.53,0,2,True,False,255230.9738
296534.3624,1.94,1086.8,22.8,21.41,1,1,True,True,318574.1442
147110.1748,1.54,1815.46,771.53,27.17,0,1,False,False,176935.0647
175069.4507,2.28,864.89,161.5,70.94,1,2,False,False,310063.45
31862.95084,1.19,550.0,496.33,23.96,0,1,False,True,108316.6944
27220.49901,2.07,643.21,274.11,34.4,1,1,True,False,117728.0793
567338.7703,0.4,1269.2,109.88,2.35,1,1,False,True,830298.342
122854.3205,1.41,911.36,916.49,40.53,0,1,True,False,196293.8327
362019.1259,1.56,786.27,669.72,30.71,1,1,False,False,359093.1204
325920.1186,2.72,1324.19,912.02,77.4,0,1,True,False,401616.0384
379226.5125,1.13,1016.49,499.0,68.21,1,1,False,False,298345.4482
671183.5428,1.7,2022.66,187.89,25.16,1,1,True,True,531427.475
413312.3505,1.11,1586.68,85.87,65.97,1,1,False,True,646683.8933
193063.6048,1.87,931.87,451.27,92.11,1,1,False,False,284879.1228
128072.156,2.46,781.03,311.18,124.24,0,1,False,True,205791.8109
265844.5453,1.73,1042.11,378.48,36.26,1,1,False,True,436973.091
672945.6715,1.17,1025.38,624.94,26.39,1,1,False,False,419123.8418
86042.28003,2.33,984.42,418.85,32.14,0,1,False,True,172227.7567
489161.6802,0.9,1393.96,380.47,96.03,1,1,True,False,360582.6831
352090.5992,1.42,635.71,212.83,109.18,1,1,False,False,290743.0373
169868.8019,2.15,717.52,706.84,30.85,0,1,False,False,189257.8577
213212.6029,1.65,700.48,293.74,62.41,0,1,False,False,191506.719
292882.8997,1.6,812.78,367.24,69.96,1,1,True,False,410459.3708
137189.5439,2.33,1287.85,587.45,3.49,0,1,False,True,190286.3937
591243.0487,2.07,1226.96,531.09,62.42,1,1,False,True,394038.3909
291063.2108,1.29,550.0,400.1,27.84,1,2,False,False,450947.2108
394075.0448,1.76,1501.99,386.3,22.83,1,1,True,True,465682.7256
156247.5541,1.38,942.63,166.58,28.16,0,1,True,False,191659.7138
212238.0074,1.48,1151.06,702.13,56.91,0,1,True,False,202885.8129
182313.1519,2.0,550.0,734.97,39.9,0,1,True,False,210158.5888
510224.7979,1.78,1476.34,229.58,85.14,1,1,True,False,517953.9197
256673.1538,1.55,1147.62,657.62,60.9,1,1,False,False,417647.5648
392510.6525,1.44,1136.32,379.05,26.16,1,1,False,False,284888.1118
34992.28608,0.69,550.0,1036.21,44.44,0,1,True,False,115180.227
386572.5133,0.7,1152.37,1063.58,55.33,1,1,True,False,311410.7473
341545.9195,0.82,781.01,888.84,7.17,1,1,False,True,304061.1571
166754.3776,2.08,550.0,626.78,29.23,0,1,False,True,195802.9462
251688.49,1.37,1289.15,381.0,50.84,1,1,False,False,296121.6951
381018.5214,1.32,1318.75,429.97,21.49,1,1,False,False,449273.8818
266816.8582,0.84,1289.64,119.59,19.5,0,1,True,False,250851.7502
345055.5344,1.52,985.05,724.3,40.17,1,1,False,True,363773.783
472427.3284,0.8,842.83,470.72,20.9,1,1,False,False,426660.6039
239453.7986,1.14,1438.94,298.56,56.77,1,1,False,False,427688.4335
125611.6899,2.26,550.0,180.83,120.07,0,1,False,False,196032.289
121966.0905,1.91,638.03,795.57,43.74,0,1,False,True,144701.5746
329628.8688,1.47,1653.32,294.97,61.87,1,1,False,False,397238.4498
529380.1624,2.18,2063.7,686.76,83.97,1,1,False,True,336701.9686
143237.4199,2.4,550.0,241.35,15.19,0,1,False,False,161223.6344
8206.973084,1.07,661.47,583.96,13.6,0,1,False,False,88969.66014
350613.9826,1.55,550.0,15.53,4.25,1,1,False,False,396197.2993
403433.893,1.43,1732.87,397.48,5.7,1,1,False,False,329593.4904
508475.4492,1.87,1597.54,690.35,19.33,1,1,True,False,504313.189
481830.6955,1.89,1187.73,162.59,44.67,1,2,True,True,289207.8725
110438.1777,1.88,550.0,111.94,120.76,0,1,False,True,191733.7849
344233.8279,1.51,1026.67,273.07,2.55,1,1,False,False,411991.4629
429435.9439,1.34,645.31,554.56,26.36,1,1,False,False,465801.9712
684518.1409,1.42,1965.15,860.28,5.7,1,1,False,False,610064.7447
332201.6037,1.42,1199.68,409.66,19.19,1,1,False,True,398689.505
27083.35982,2.51,561.99,599.31,14.64,0,1,False,True,102550.9162
208118.5017,1.28,550.0,788.48,15.13,1,1,False,False,351656.8786
380183.9376,2.33,1765.4,253.74,49.43,1,1,True,True,383769.6262
35560.89313,1.27,647.33,540.53,109.19,0,1,True,True,136601.3608
47578.24247,1.94,751.34,855.09,55.86,0,1,False,False,143760.0597
168531.2204,1.84,550.0,77.07,11.38,0,1,False,True,246946.1074
420323.0578,1.64,1055.58,276.43,53.76,1,1,False,True,397536.3935
214125.9751,1.15,1406.82,409.31,53.6,1,1,False,False,283015.6816
17921.09764,1.96,550.0,583.93,13.82,0,1,False,False,130244.3485
105251.4034,2.21,777.03,434.55,48.98,0,1,False,False,182376.0913
202977.2281,2.25,1244.67,439.03,159.26,0,2,False,True,173059.6361
53893.46257,1.43,550.0,329.86,70.71,0,2,False,False,112111.933
125344.274,1.39,555.88,655.24,53.66,1,1,True,False,215596.0861
121704.3417,1.79,962.42,318.97,18.1,0,1,True,False,165472.5762
40190.02368,0.88,550.0,155.03,40.49,0,1,False,False,115582.8138
291749.467,1.26,758.96,241.79,71.17,1,1,False,True,438969.2377
16312.46198,0.85,550.0,827.99,53.68,0,1,True,True,129930.7731
61972.57472,1.14,550.0,421.49,67.29,0,1,False,False,155707.1319
221990.5057,1.49,1487.28,160.18,64.99,1,2,False,False,251114.3834
503354.5742,0.94,1465.01,779.62,82.81,1,1,False,False,576844.7542
78268.39881,1.93,993.75,608.05,43.96,0,1,False,False,134257.9645
99675.14231,1.71,550.0,69.63,20.23,0,1,False,True,163139.1092
44343.08038,1.24,757.98,76.09,41.07,0,1,False,False,160359.5372
1013852.979,1.43,2129.83,700.12,0.83,1,1,False,False,1021383.138
164525.719,1.42,674.64,730.15,6.17,0,1,False,False,264914.0796
478298.7798,1.9,1545.95,573.53,66.75,1,1,True,False,349919.6373
990446.1533,0.92,1496.88,697.14,37.08,1,1,False,True,475523.4029
119951.8576,1.71,1488.04,707.73,111.86,0,1,False,False,151913.9993
818819.4606,1.34,897.54,1032.54,38.12,1,1,False,True,545986.41
149191.2471,0.93,1205.53,351.27,31.8,0,1,True,False,135570.1211
250643.4901,0.68,666.52,773.56,52.71,1,1,False,True,312273.7125
24371.03455,2.01,628.88,179.77,45.89,1,2,True,True,105659.5162
552795.8702,1.18,1541.98,737.18,7.84,1,1,True,False,713551.7912
121425.0194,1.56,1045.42,756.05,1.18,0,1,False,False,163050.2762
448693.3186,1.69,1285.87,510.23,4.55,1,1,True,False,539724.7337
320678.1147,1.03,1148.28,504.35,107.73,1,1,True,True,312887.1419
41700.97327,1.75,550.0,91.61,34.32,0,2,False,False,117918.5277
455458.5493,1.04,770.2,443.68,42.78,0,1,False,False,256123.2288
414444.9818,1.94,1746.58,857.46,21.2,1,1,False,False,385007.861
